K3,[4.0-112.0],[1.0-32.0],[2.0-15.0],[2.0-94.0],[4.0-13.0],[3.0-26.0],[2.0-83.0],[3.0-248.0],[4.0-317.0],[4.0-35.0],[5.0-33.0],[0.0-30.0],[7.0-48.0],[5.0-145.0],[14.0-42.0],[2.0-79.0],[1.0-85.0],[4.0-50.0],[1.0-76.0],[3.0-48.0],[5.0-20.0],[6.0-100.0],[6.0-46.0],[7.0-105.0],[3.0-63.0],[7.0-165.0],[1.0-42.0],[0.0-27.0],[4.0-44.0],[2.0-30.0],[1.0-63.0],[5.0-144.0],[3.0-44.0],[4.0-25.0],[2.0-17.0],[8.0-16.0],[7.0-15.0],[5.0-28.0],[1.0-140.0],[2.0-13.0],[5.0-27.0],[3.0-19.0],[5.0-16.0],[2.0-66.0],[2.0-171.0],[7.0-24.0],[14.0-57.0],[3.0-57.0],[5.0-25.0],cbbbbb,Group 2
K198,[4.0-112.0],[1.0-32.0],[2.0-15.0],[2.0-94.0],[4.0-13.0],[3.0-26.0],[2.0-83.0],[3.0-248.0],[4.0-317.0],[4.0-35.0],[5.0-33.0],[0.0-30.0],[7.0-48.0],[5.0-145.0],[14.0-42.0],[2.0-79.0],[1.0-85.0],[4.0-50.0],[1.0-76.0],[3.0-48.0],[5.0-20.0],[6.0-100.0],[6.0-46.0],[7.0-105.0],[3.0-63.0],[7.0-165.0],[1.0-42.0],[0.0-27.0],[4.0-44.0],[2.0-30.0],[1.0-63.0],[5.0-144.0],[3.0-44.0],[4.0-25.0],[2.0-17.0],[8.0-16.0],[7.0-15.0],[5.0-28.0],[1.0-140.0],[2.0-13.0],[5.0-27.0],[3.0-19.0],[5.0-16.0],[2.0-66.0],[2.0-171.0],[7.0-24.0],[14.0-57.0],[3.0-57.0],[5.0-25.0],cbbbbb,Group 2
K572,[4.0-112.0],[1.0-32.0],[2.0-15.0],[2.0-94.0],[4.0-13.0],[3.0-26.0],[2.0-83.0],[3.0-248.0],[4.0-317.0],[4.0-35.0],[5.0-33.0],[0.0-30.0],[7.0-48.0],[5.0-145.0],[14.0-42.0],[2.0-79.0],[1.0-85.0],[4.0-50.0],[1.0-76.0],[3.0-48.0],[5.0-20.0],[6.0-100.0],[6.0-46.0],[7.0-105.0],[3.0-63.0],[7.0-165.0],[1.0-42.0],[0.0-27.0],[4.0-44.0],[2.0-30.0],[1.0-63.0],[5.0-144.0],[3.0-44.0],[4.0-25.0],[2.0-17.0],[8.0-16.0],[7.0-15.0],[5.0-28.0],[1.0-140.0],[2.0-13.0],[5.0-27.0],[3.0-19.0],[5.0-16.0],[2.0-66.0],[2.0-171.0],[7.0-24.0],[14.0-57.0],[3.0-57.0],[5.0-25.0],cbbbbb,Group 2
K44,[4.0-112.0],[1.0-32.0],[2.0-15.0],[2.0-94.0],[4.0-13.0],[3.0-26.0],[2.0-83.0],[3.0-248.0],[4.0-317.0],[4.0-35.0],[5.0-33.0],[0.0-30.0],[7.0-48.0],[5.0-145.0],[14.0-42.0],[2.0-79.0],[1.0-85.0],[4.0-50.0],[1.0-76.0],[3.0-48.0],[5.0-20.0],[6.0-100.0],[6.0-46.0],[7.0-105.0],[3.0-63.0],[7.0-165.0],[1.0-42.0],[0.0-27.0],[4.0-44.0],[2.0-30.0],[1.0-63.0],[5.0-144.0],[3.0-44.0],[4.0-25.0],[2.0-17.0],[8.0-16.0],[7.0-15.0],[5.0-28.0],[1.0-140.0],[2.0-13.0],[5.0-27.0],[3.0-19.0],[5.0-16.0],[2.0-66.0],[2.0-171.0],[7.0-24.0],[14.0-57.0],[3.0-57.0],[5.0-25.0],cbbbbb,Group 2
K418,[2.0-80.0],[2.0-104.0],[1.0-59.0],[3.0-79.0],[11.0-81.0],[7.0-76.0],[3.0-80.0],[1.0-55.0],[5.0-48.0],[5.0-36.0],[1.0-39.0],[0.0-76.0],[3.0-70.0],[3.0-73.0],[6.0-61.0],[8.0-76.0],[2.0-93.0],[6.0-59.0],[6.0-61.0],[0.0-84.0],[4.0-41.0],[6.0-60.0],[9.0-47.0],[5.0-28.0],[3.0-109.0],[2.0-76.0],[4.0-19.0],[1.0-68.0],[6.0-66.0],[2.0-61.0],[5.0-16.0],[2.0-291.0],[5.0-43.0],[4.0-34.0],[2.0-55.0],[6.0-40.0],[2.0-40.0],[4.0-36.0],[5.0-34.0],[7.0-108.0],[4.0-36.0],[6.0-77.0],[2.0-42.0],[3.0-51.0],[3.0-38.0],[1.0-64.0],[3.0-38.0],[3.0-43.0],[5.0-38.0],aaaaaa,Group 3
K581,[2.0-80.0],[2.0-104.0],[1.0-59.0],[3.0-79.0],[11.0-81.0],[7.0-76.0],[3.0-80.0],[1.0-55.0],[5.0-48.0],[5.0-36.0],[1.0-39.0],[0.0-76.0],[3.0-70.0],[3.0-73.0],[6.0-61.0],[8.0-76.0],[2.0-93.0],[6.0-59.0],[6.0-61.0],[0.0-84.0],[4.0-41.0],[6.0-60.0],[9.0-47.0],[5.0-28.0],[3.0-109.0],[2.0-76.0],[4.0-19.0],[1.0-68.0],[6.0-66.0],[2.0-61.0],[5.0-16.0],[2.0-291.0],[5.0-43.0],[4.0-34.0],[2.0-55.0],[6.0-40.0],[2.0-40.0],[4.0-36.0],[5.0-34.0],[7.0-108.0],[4.0-36.0],[6.0-77.0],[2.0-42.0],[3.0-51.0],[3.0-38.0],[1.0-64.0],[3.0-38.0],[3.0-43.0],[5.0-38.0],aaaaaa,Group 3
K101,[2.0-80.0],[2.0-104.0],[1.0-59.0],[3.0-79.0],[11.0-81.0],[7.0-76.0],[3.0-80.0],[1.0-55.0],[5.0-48.0],[5.0-36.0],[1.0-39.0],[0.0-76.0],[3.0-70.0],[3.0-73.0],[6.0-61.0],[8.0-76.0],[2.0-93.0],[6.0-59.0],[6.0-61.0],[0.0-84.0],[4.0-41.0],[6.0-60.0],[9.0-47.0],[5.0-28.0],[3.0-109.0],[2.0-76.0],[4.0-19.0],[1.0-68.0],[6.0-66.0],[2.0-61.0],[5.0-16.0],[2.0-291.0],[5.0-43.0],[4.0-34.0],[2.0-55.0],[6.0-40.0],[2.0-40.0],[4.0-36.0],[5.0-34.0],[7.0-108.0],[4.0-36.0],[6.0-77.0],[2.0-42.0],[3.0-51.0],[3.0-38.0],[1.0-64.0],[3.0-38.0],[3.0-43.0],[5.0-38.0],aaaaaa,Group 3
K226,[2.0-80.0],[2.0-104.0],[1.0-59.0],[3.0-79.0],[11.0-81.0],[7.0-76.0],[3.0-80.0],[1.0-55.0],[5.0-48.0],[5.0-36.0],[1.0-39.0],[0.0-76.0],[3.0-70.0],[3.0-73.0],[6.0-61.0],[8.0-76.0],[2.0-93.0],[6.0-59.0],[6.0-61.0],[0.0-84.0],[4.0-41.0],[6.0-60.0],[9.0-47.0],[5.0-28.0],[3.0-109.0],[2.0-76.0],[4.0-19.0],[1.0-68.0],[6.0-66.0],[2.0-61.0],[5.0-16.0],[2.0-291.0],[5.0-43.0],[4.0-34.0],[2.0-55.0],[6.0-40.0],[2.0-40.0],[4.0-36.0],[5.0-34.0],[7.0-108.0],[4.0-36.0],[6.0-77.0],[2.0-42.0],[3.0-51.0],[3.0-38.0],[1.0-64.0],[3.0-38.0],[3.0-43.0],[5.0-38.0],aaaaaa,Group 3
K296,[2.0-80.0],[2.0-104.0],[1.0-59.0],[3.0-79.0],[11.0-81.0],[7.0-76.0],[3.0-80.0],[1.0-55.0],[5.0-48.0],[5.0-36.0],[1.0-39.0],[0.0-76.0],[3.0-70.0],[3.0-73.0],[6.0-61.0],[8.0-76.0],[2.0-93.0],[6.0-59.0],[6.0-61.0],[0.0-84.0],[4.0-41.0],[6.0-60.0],[9.0-47.0],[5.0-28.0],[3.0-109.0],[2.0-76.0],[4.0-19.0],[1.0-68.0],[6.0-66.0],[2.0-61.0],[5.0-16.0],[2.0-291.0],[5.0-43.0],[4.0-34.0],[2.0-55.0],[6.0-40.0],[2.0-40.0],[4.0-36.0],[5.0-34.0],[7.0-108.0],[4.0-36.0],[6.0-77.0],[2.0-42.0],[3.0-51.0],[3.0-38.0],[1.0-64.0],[3.0-38.0],[3.0-43.0],[5.0-38.0],aaaaaa,Group 3
K469,[11.0-23.0],[14.0-29.0],[7.0-23.0],[1.0-25.0],[2.0-36.0],[2.0-34.0],[3.0-31.0],[4.0-97.0],[7.0-75.0],[2.0-59.0],[1.0-63.0],[1.0-48.0],[4.0-126.0],[4.0-41.0],[1.0-41.0],[2.0-37.0],[6.0-36.0],[4.0-33.0],[3.0-59.0],[1.0-45.0],[2.0-63.0],[5.0-15.0],[0.0-17.0],[3.0-105.0],[5.0-24.0],[1.0-16.0],[3.0-160.0],[5.0-22.0],[8.0-94.0],[4.0-23.0],[2.0-48.0],[4.0-59.0],[4.0-77.0],[4.0-111.0],[5.0-54.0],[0.0-11.0],[4.0-94.0],[4.0-45.0],[3.0-52.0],[7.0-274.0],[2.0-13.0],[2.0-63.0],[6.0-194.0],[3.0-175.0],[3.0-40.0],[3.0-44.0],[5.0-12.0],[2.0-11.0],[4.0-21.0],bbcbba,Group 4
